owner_name,first_name,patronymic,last_name,declaration_year,office,position,url
Ковальчук Микола Анатолійович,Сергій,Іванович,Самсонюк,2018,"ТОВ""Поділля метал"", ТОВ ""Яр-Косиковецький""","Директор, депутат Кам'янець-Подільської районної ради",https://declarations.com.ua/declaration/nacp_9b1c15be-61f1-4e06-94de-725fd323dbbb
Ковальчук Микола Анатолійович,Наталія,Борисівна,Ковальчук,2019,16 ДПРЧ м. Помічна 4 ДПРЗ У ДСНС України у Кіровоградській області,диспетчер,https://declarations.com.ua/declaration/nacp_4e14cd3a-d6df-47b9-bd97-c6ecca7af938
Ковальчук Микола Анатолійович,Наталія,Борисівна,Ковальчук,2019,16 ДПРЧ м. Помічна 4 ДПРЗ У ДСНС України у Кіровоградській області,диспетчер,https://declarations.com.ua/declaration/nacp_5e165d35-ea20-4be8-98e4-71231ad1e75f
Козак Микола Анатолійович,Микола,Анатолійович,Козак,2018,Безробітній,Депутат Боровиківської сільської ради,https://declarations.com.ua/declaration/nacp_ee845ff5-7e97-4908-8010-57f706b6ef28
Козак Микола Анатолійович,Микола,Анатолійович,Козак,2019,Безробітній,Депутат Боровиківської сільської ради,https://declarations.com.ua/declaration/nacp_0667187c-64df-4333-a2c1-af4189d83e91
Козак Микола Анатолійович,Микола,Анатолійович,Козак,2019,Рокинське племінне госпеодарство,технік штучного осіменіння,https://declarations.com.ua/declaration/nacp_081bbd2c-60d1-4f2a-a072-499794da96c5
Козак Микола Анатолійович,Микола,Анатолійович,Козак,2019,Рокинське племінне госпеодарство,технік штучного осіменіння,https://declarations.com.ua/declaration/nacp_b8f61a7c-608d-4343-a87e-6a53016a450a
Козак Микола Анатолійович,Микола,Анатолійович,Козак,2018,Рокинське племінне госпеодарство,технік штучного осіменіння,https://declarations.com.ua/declaration/nacp_45320687-4e8e-49e7-8288-3a79c0869421
Матвійчук Василь Онофрійович,Василь,Онофрійович,Матвійчук,2018,Шацький районний військовий комісаріат,Начальник відділення забезпечення ,https://declarations.com.ua/declaration/nacp_7cfd82c1-0066-4012-a140-fd73db05b5b8
Матвійчук Василь Онофрійович,Василь,Онофрійович,Матвійчук,2019,Шацький районний військовий комісаріат,Начальник відділення забезпечення ,https://declarations.com.ua/declaration/nacp_2ac58670-190f-48b2-ab94-a92fc35d98ff
Шепеля Віктор Миколайович,Василь,Миколайович,Шепеля,2019,Ківерцівський Військовий Комісаріат,військовослужбовець,https://declarations.com.ua/declaration/nacp_aa517b07-5b25-4056-a635-db684210f1c5
Шепеля Віктор Миколайович,Василь,Миколайович,Шепеля,2018,Ківерцівський Військовий Комісаріат,військовослужбовець,https://declarations.com.ua/declaration/nacp_b763f25e-7264-489a-830a-da7e771d8350
Ясінський Віктор Васильович,Валентина,Йосипівна,Ясінська,2019,Збройні Сили України,завідувач сховищем,https://declarations.com.ua/declaration/nacp_9adf65bf-1424-4faf-a83a-9241bcb81c92
Ясінський Віктор Васильович,Валентина,Йосипівна,Ясінська,2018,військова частина а 1361,завідувач сховищем,https://declarations.com.ua/declaration/nacp_85bbda71-a51c-458b-a4ff-dbb75f28542e
Ясінський Віктор Васильович,Оксана,Антонівна,Ясінська,2019,Відділ фінансів Новоушицької районної державної адміністрації,головний спеціаліст,https://declarations.com.ua/declaration/nacp_12acce35-47cc-45a6-804b-6b423da0243d
Ясінський Віктор Васильович,Оксана,Антонівна,Ясінська,2018,Управління фінансів Новоушицької районної державної адміністрації,головний спеціаліст бюджетного відділу,https://declarations.com.ua/declaration/nacp_bb952d11-d3ae-48f7-8e88-2bc7a2b8b0eb
Ясінський Віктор Васильович,Галина,Іванівна,Паустовська,2018,Відділ фінансів Новоушицької селищної ради,головний спеціаліст сектору бюджетного,https://declarations.com.ua/declaration/nacp_a2970b9d-b6bf-4cd5-9356-0c4e51e4e9b8
Орищук Роман Ігорович,Роман,Ігорович,Орищук,2019,ДП Турійський лісгосп,Майстер лісу,https://declarations.com.ua/declaration/nacp_de0a03eb-6a29-4f60-92f8-e14a04fab59d
Орищук Роман Ігорович,Роман,Ігорович,Орищук,2019,"Державне підприємство ""Турійське лісове господарство""",майстер лісу,https://declarations.com.ua/declaration/nacp_b6421a5c-d954-4671-8998-67f85c81d020
Орищук Роман Ігорович,Роман,Ігорович,Орищук,2018,"Державне підприємство ""Турійське лісове господарство""",майстер лісу,https://declarations.com.ua/declaration/nacp_502794de-13dc-4d2e-9bf5-4cee70d264eb
Голядинець Володимир Петрович,Василь,Володимирович,Голядинець,2019,Ковельська районна рада Волинської області,депутат Ковельської районної ради,https://declarations.com.ua/declaration/nacp_02b3abdf-1ec5-4b6d-a70b-95fb55312528
Голядинець Володимир Петрович,Василь,Володимирович,Голядинець,2019,Шацька районна державна адміністрація,голова районної державної адміністрації,https://declarations.com.ua/declaration/nacp_45af9ad1-394a-43ce-810a-9bf97ab03416
Голядинець Володимир Петрович,Василь,Володимирович,Голядинець,2018,Шацька районна державна адміністрація,голова районної державної адміністрації,https://declarations.com.ua/declaration/nacp_46e9c651-443c-4240-b119-8d953801648a
Голядинець Володимир Петрович,Василь,Володимирович,Голядинець,2019,Шацька районна державна адміністрація,голова районної державної адміністрації,https://declarations.com.ua/declaration/nacp_4d28fe3f-8348-462e-9da7-55f6af722aa5
Голядинець Володимир Петрович,Микола,Петрович,Войтенко,2018,фізична особа - підприємець,фізична особа - підприємець,https://declarations.com.ua/declaration/nacp_e7d26d7a-9bd4-4caf-8e1c-b79c648c0358
Голядинець Володимир Петрович,Наталія,Валеріївна,Кукурік,2019,Регіональний центр з надання безоплатної вторинної правової допомоги у Волинській області,начальник відділу організації надання безоплатної вторинної правової допомоги,https://declarations.com.ua/declaration/nacp_223d4d70-0dce-41f3-9a89-2038b79721da
Хомич Валентин Васильович,Валентин,Васильович,Хомич,2018,депутат Світязької сільської ради,депутат Світязької сільської ради,https://declarations.com.ua/declaration/nacp_398bf18f-7381-4d83-b90b-df7c2ee0bbc3
Хомич Валентин Васильович,Валентин,Васильович,Хомич,2020,депутат Світязької сільської ради,депутат Світязької сільської ради,https://declarations.com.ua/declaration/nacp_bb19d2dc-2c14-43d9-af71-4216554b75f1
Хомич Валентин Васильович,Валентин,Васильович,Хомич,2019,депутат Світязької сільської ради,депутат Світязької сільської ради,https://declarations.com.ua/declaration/nacp_bc549d35-3c9e-4076-882b-b8bcd6527c9d
Шостак Дмитро Васильович,Наталія,Олексіївна,Шостак,2018,ДПІ в Оболонському районі ГУ ДФС у м.Києві,Головний державний інспектор,https://declarations.com.ua/declaration/nacp_f0d0f5e9-7a87-4474-98bc-e8c2e5307ddd
Шостак Дмитро Васильович,Наталія,Олексіївна,Шостак,2018,ДПІ в Оболонському районі ГУ ДФС у м.Києві,Головний державний інспектор,https://declarations.com.ua/declaration/nacp_444a1adf-d897-447c-85da-0066a109eeaa
Шостак Дмитро Васильович,Геннадій,Васильович,Дмитренко,2019,Рахункова палата України,Член Рахункової палати,https://declarations.com.ua/declaration/nacp_af01ff11-1a3e-4c41-80ee-c407e038f1e6
Шостак Дмитро Васильович,Геннадій,Васильович,Дмитренко,2019,Рахункова палата України,Член Рахункової палати,https://declarations.com.ua/declaration/nacp_c497f2bd-ca3a-4c92-80fd-2dd41d04fd85
Шостак Дмитро Васильович,Геннадій,Васильович,Дмитренко,2019,Рахункова палата України,Член Рахункової палати,https://declarations.com.ua/declaration/nacp_bcdece15-f427-4973-a1fd-a03603a293ac
Шостак Дмитро Васильович,Руслана,Вячеславівна,Дмитренко,2018,"Державна аудиторська служба України, Департамент адміністративно-господарського забезпечення",заступник директора департаменту,https://declarations.com.ua/declaration/nacp_5b27d05d-a611-4f25-913d-feec0963ffd3
Шостак Дмитро Васильович,Геннадій,Васильович,Дмитренко,2018,МІНІСТЕРСТВО ЕКОЛОГІЇ ТА ПРИРОДНИХ РЕСУРСІВ УКРАЇНИ,державний секретар,https://declarations.com.ua/declaration/nacp_762f7e1f-7647-4e9e-84d1-4dac9269f52f
Шостак Дмитро Васильович,Геннадій,Васильович,Дмитренко,2018,МІНІСТЕРСТВО ЕКОЛОГІЇ ТА ПРИРОДНИХ РЕСУРСІВ УКРАЇНИ,Державний секретар,https://declarations.com.ua/declaration/nacp_db298e54-b9bb-45eb-bd30-0a104dd89ef2
Шостак Дмитро Васильович,Руслана,Вячеславівна,Дмитренко,2018,"Державна аудиторська служба України, Департамент адміністративно-господарського забезпечення",заступник директора департаменту,https://declarations.com.ua/declaration/nacp_12b68267-8d3f-4233-8d88-836355aa73fd
Шостак Дмитро Васильович,Геннадій,Васильович,Дмитренко,2018,МІНІСТЕРСТВО ЕКОЛОГІЇ ТА ПРИРОДНИХ РЕСУРСІВ УКРАЇНИ,Державний секретар,https://declarations.com.ua/declaration/nacp_a2cc48a8-4d35-45f7-8e1f-e7ac4774165e
Шостак Дмитро Васильович,Оксана,Олександрівна,Чепишко,2019,Головне управління статистики у Рівненській області,головний спеціаліст відділу обробки даних демографічної та соціальної статистики,https://declarations.com.ua/declaration/nacp_6bb73735-2b9c-4b0d-bf1a-fa0612df26cc
Шостак Дмитро Васильович,Оксана,Олександрівна,Чепишко,2019,Головне управління статистики у Рівненській області,головний спеціаліст відділу обробки даних демографічної та соціальної статистики,https://declarations.com.ua/declaration/nacp_49077c8a-ee6e-4549-b490-b167664bfec5
Келбасович Павло Іванович,Анатолій,Володимирович,Ревуцький,2019,ДПСУ ВЧ 2144 ВПС Рава-Руська,МІПМ 2-ї категорії водій-прожекторист,https://declarations.com.ua/declaration/nacp_3c0dea35-72e7-4423-a258-7677ff5d3523
Келбасович Павло Іванович,Анатолій,Володимирович,Ревуцький,2019,ДПСУ ВЧ 2144 ВПС Рава-Руська,МІПМ 2-ї категорії водій-прожекторист,https://declarations.com.ua/declaration/nacp_3c0dea35-72e7-4423-a258-7677ff5d3523
Семененко Сергій Васильович,Олена,Миколаївна,Гавриленко,2019,Державна податкова служба України,ГДПРІ,https://declarations.com.ua/declaration/nacp_143e7a40-3b86-4e58-bed7-4ec3954a8529
Семененко Сергій Васильович,Олена,Миколаївна,Гавриленко,2018,Державна фіскальна служба України,Головний державний ревізор - інспектор,https://declarations.com.ua/declaration/nacp_3dcbb15d-846c-4548-acd6-2c3b54aec528
Мельник Юрій Ярославович,Лариса,Петрівна,Мельник,2018,Головне управління Пенсійного фонду України в Хмельницькій області,начальник фінансово-економічного управління-головний бухгалтер,https://declarations.com.ua/declaration/nacp_c4a27766-f130-489a-8783-fd9ca9a65cf0
Мельник Юрій Ярославович,Лариса,Петрівна,Мельник,2019,Головне управління Пенсійного фонду України в Хмельницькій області,начальник фінансово-економічного управління-головний бухгалтер,https://declarations.com.ua/declaration/nacp_700c9552-80d4-4908-87b1-0a612154bfb6
Мельник Юрій Ярославович,Алла,Василівна,Мельник,2018,Сливківська сільська рада,спеціаліст-землевпорядник,https://declarations.com.ua/declaration/nacp_97774921-b609-4fe7-afc1-98ed78591159
Мельник Юрій Ярославович,Алла,Василівна,Мельник,2018,Сливківська сільська рада,спеціаліст-землевпорядник,https://declarations.com.ua/declaration/nacp_e4e84723-4462-4991-b091-aa5249b921fa
Мельник Юрій Ярославович,Ярослав,Васильович,Мельник,2019,Гусятинське відділення поліції Підволочиського відділу поліції ГУНП в Тернопільській області,Начальник сектору реагування патрульної поліції №1,https://declarations.com.ua/declaration/nacp_5b2b4fd1-25e5-432a-ac12-1258e5f45512
Мельник Юрій Ярославович,Алла,Василівна,Мельник,2019,Сливківська сільська рада,спеціаліст-землевпорядник,https://declarations.com.ua/declaration/nacp_f664bcdf-03cf-48bc-b569-c7028f9aa943
Мельник Юрій Ярославович,Алла,Василівна,Мельник,2019,Сливківська сільська рада,спеціаліст-землевпорядник,https://declarations.com.ua/declaration/nacp_b0ae86c5-e3bb-485c-b841-e1c7af5ccf59
Мельник Юрій Ярославович,Ярослав,Васильович,Мельник,2018,Гусятинське відділення поліції Підволочиського відділу поліції ГУНП в Тернопільській області,Начальник сектору реагування патрульної поліції,https://declarations.com.ua/declaration/nacp_1ef534b8-8c6e-412a-b15a-0623aae49286
Степанюк Олег Анатолійович,Наталія,Василівна,Степанюк,2018,Любомльський об*єднаний районний військовий комісаріат,Начальник служби захисту інформації,https://declarations.com.ua/declaration/nacp_ae42ba6c-8754-4063-9e79-4a65b3cb6fa8
Степанюк Олег Анатолійович,Тетяна,Василівна,Кирик,2018,Тернопільська районна рада,начальник організаційного відділу,https://declarations.com.ua/declaration/nacp_45c3644e-0d01-4976-aeee-cc2385892a39
Степанюк Олег Анатолійович,Наталія,Василівна,Степанюк,2019,Любомльський обєднаний районний військовий комісаріат,Начальник служби захисту інформації,https://declarations.com.ua/declaration/nacp_6c34fc2a-b127-4df7-84a4-6f29108a29f8
Степанюк Олег Анатолійович,Олена,Олегівна,Степанюк,2019,УПП в Рівненській області,Поліцейський ,https://declarations.com.ua/declaration/nacp_352bd343-e6af-4af3-8006-bcb910760964
Степанюк Олег Анатолійович,Олена,Олегівна,Степанюк,2019,Управління патрульної поліції у місті Рівне Департаменту патрульної поліції,Поліцейський ,https://declarations.com.ua/declaration/nacp_fb74d47c-b4fe-4d35-837e-07d80d6d6341
Степанюк Олег Анатолійович,Олена,Олегівна,Степанюк,2019,Управління патрульної поліції в Рівненській області Департаменту патрульної поліції,Поліцейський ,https://declarations.com.ua/declaration/nacp_298f838f-33bc-452d-b3db-7759507984ed
Хомич Валентин Васильович,Валентин,Васильович,Хомич,2018,депутат Світязької сільської ради,депутат Світязької сільської ради,https://declarations.com.ua/declaration/nacp_398bf18f-7381-4d83-b90b-df7c2ee0bbc3
Хомич Валентин Васильович,Валентин,Васильович,Хомич,2020,депутат Світязької сільської ради,депутат Світязької сільської ради,https://declarations.com.ua/declaration/nacp_bb19d2dc-2c14-43d9-af71-4216554b75f1
Хомич Валентин Васильович,Валентин,Васильович,Хомич,2019,депутат Світязької сільської ради,депутат Світязької сільської ради,https://declarations.com.ua/declaration/nacp_bc549d35-3c9e-4076-882b-b8bcd6527c9d
Рудецький Олександр Григорович,Олександр,Григорович,Рудецький,2019,Не працюю,Депутат,https://declarations.com.ua/declaration/nacp_7a70c7d5-bd91-4ddf-9c0f-d952560ccc08
Рудецький Олександр Григорович,Олександр,Григорович,Рудецький,2018,Не працюю,Депутат,https://declarations.com.ua/declaration/nacp_196036c4-04e9-47f0-92ce-e52da4462f03
Рудецький Олександр Григорович,Олександр,Григорович,Рудецький,2020,Не працюю,Депутат,https://declarations.com.ua/declaration/nacp_dc59251b-a922-4e16-a24b-92005a3cdc74
Шелест Дмитро Сергійович,Любов,Юріївна,Зімницька,2018,Головне територіальне управління юстиції у Харківській області,головний спеціаліст відділу державної реєстрації актів цивільного стану управління державної реєстрації Головного територіального управління юстиції у Харківській області,https://declarations.com.ua/declaration/nacp_e62be76f-cf26-4196-ad3a-67a3f03d78e8
Шелест Дмитро Сергійович,Анна,Віталіївна,Дрекопчук,2018,Територіальне управління Державної судової адміністрації України в Миколаївській області,головний спеціаліст,https://declarations.com.ua/declaration/nacp_e52aee27-94b3-413d-83c8-7bb7302bdfe3
Шелест Дмитро Сергійович,Анна,Віталіївна,Дрекопчук,2019,Територіальне управління Державної судової адміністрації України в Миколаївській області,головний спеціаліст,https://declarations.com.ua/declaration/nacp_4419a9df-8f50-4951-a743-0ee2bccd0825
Шелест Дмитро Сергійович,Геннадій,Анатолійович,Вацак,2018,Верховна Рада України,Народний депутат України,https://declarations.com.ua/declaration/nacp_5f419092-199a-4257-9e96-257ee2aa3066
Шелест Дмитро Сергійович,Геннадій,Анатолійович,Вацак,2018,Вінницька обласна рада,"Депутат Вінницької обласної Ради 7 скликання (секретар постійної комісії обласної ради з питань законності, боротьби з корупцією, люстрацією, регламенту та депутатської діяльності)",https://declarations.com.ua/declaration/nacp_c31185a8-7d04-4f2e-916c-04c98b230bec
Шелест Дмитро Сергійович,Геннадій,Анатолійович,Вацак,2019,Верховна Рада України,"Народний депутат України, секретар Комітету Верховної Ради України з питань транспорту та інфраструктури",https://declarations.com.ua/declaration/nacp_f1791478-1eaa-413c-b02e-ac37c8ee9a09
Шелест Дмитро Сергійович,Геннадій,Анатолійович,Вацак,2019,Верховна Рада України,"Народний депутат України, секретар Комітету Верховної Ради України з питань транспорту та інфраструктури",https://declarations.com.ua/declaration/nacp_549f7f0e-cb1b-42d1-bacf-f5d6f3b0ac3f
Шелест Дмитро Сергійович,Саргіс,Айкарамович,Арутюнян,2018,Фізична особа-підприємець Арутюнян Саргіс Айкарамович; депутат Балаклійської районної ради,не застосовується,https://declarations.com.ua/declaration/nacp_3a4904af-7b9c-4605-8150-ca56583fbc88
Шелест Дмитро Сергійович,Саргіс,Айкарамович,Арутюнян,2019,"Фізична особа-підприємець Арутюнян Саргіс Айкарамович, депутат Балаклійської районної ради",не застосовується,https://declarations.com.ua/declaration/nacp_df3c7018-da6a-4a9a-bb30-08f50c83a8d7
Антонюк Віталій Миколайович,Віталій,Миколайович,Антонюк,2019,військова частина 3008 Західного ОТО НГУ,військова посадова особа,https://declarations.com.ua/declaration/nacp_5d41eac0-05b0-41d2-8315-3fa12d5c60fb
Антонюк Віталій Миколайович,Віталій,Миколайович,Антонюк,2018,військова частина 3008 Західного ОТО НГУ,військова посадова особа,https://declarations.com.ua/declaration/nacp_93aaad34-6bfa-4b00-9ffe-ceddae830249
Антонюк Віталій Миколайович,Анна,Анатоліївна,Антонюк,2018,Управління освіти виконавчого комітету Фастівської міської ради,головний бухгалтер,https://declarations.com.ua/declaration/nacp_673e1e3a-e4d7-4031-8356-06aeff8d6f3e
Антонюк Віталій Миколайович,Світлана,Леонідівна,Антонюк,2019,Головне управління Національної поліції у Волинській області,старший інспектор з режиму таємності слідчого управління,https://declarations.com.ua/declaration/nacp_a55c9d16-2c30-407d-8290-f1a4f9151958
Антонюк Віталій Миколайович,Анна,Анатоліївна,Антонюк,2019,Управління освіти виконавчого комітету Фастівської міської ради,головний бухгалтер,https://declarations.com.ua/declaration/nacp_ddd9caba-83e0-4dad-9971-e38bfc2ad5d7
Антонюк Віталій Миколайович,Світлана,Леонідівна,Антонюк,2018,Головне управління Національної поліції у Волинській області,старший інспектор з режиму таємності слідчого управління,https://declarations.com.ua/declaration/nacp_eb88fc22-718b-4e3b-99a9-5ccee4657c0c
Антонюк Віталій Миколайович,Світлана,Леонідівна,Антонюк,2018,Головне управління Національної поліції у Волинській області,старший інспектор з режиму таємності слідчого управління,https://declarations.com.ua/declaration/nacp_1f9760f4-8feb-4cf6-99fa-7bd64ca5b2c0
Антонюк Віталій Миколайович,Дар'я,Георгіївна,Антонюк,2018,Головне управління Пенсійного фонду України в Одеській області,головний спеціаліст відділу супроводження електронних реєстрів та захисту інформації,https://declarations.com.ua/declaration/nacp_13df8297-0308-45e1-8f18-9e619b8b6a70
Антонюк Віталій Миколайович,Тетяна,Миколаївна,Антонюк,2018,ГУ НП в Рівненській області,Поліцейський сектор регулювання патрульної поліції,https://declarations.com.ua/declaration/nacp_92671953-7060-49db-aeda-e7eb972e93cf
Антонюк Віталій Миколайович,Ганна,Ростиславівна,Антонюк,2020,Золотолинська ЗОШ І-ІІІ ступенів,вчитель,https://declarations.com.ua/declaration/nacp_027375bc-b5ad-449e-bacd-488471f04e39
Антонюк Віталій Миколайович,Ганна,Ростиславівна,Антонюк,2019,Золотолинська ЗОШ І-ІІІ ступенів,вчитель,https://declarations.com.ua/declaration/nacp_29bf2361-5233-48f7-866a-c830056280d2
Антонюк Віталій Миколайович,Ганна,Ростиславівна,Антонюк,2020,Золотолинська ЗОШ І-ІІІ ступенів,вчитель,https://declarations.com.ua/declaration/nacp_6cf123f7-d287-4878-a00f-fabbc1ac11d0
Антонюк Віталій Миколайович,Ганна,Ростиславівна,Антонюк,2018,Золотолинська ЗОШ І-ІІІ ступенів,вчитель,https://declarations.com.ua/declaration/nacp_f58fcfd2-7145-450a-b499-01c94258a2c4
Антонюк Віталій Миколайович,Ганна,Ростиславівна,Антонюк,2019,Золотолинська ЗОШ І-ІІІ ступенів,вчитель,https://declarations.com.ua/declaration/nacp_3e262976-e0f3-489b-9c74-b7e3520a9436
Антонюк Віталій Миколайович,Ганна,Ростиславівна,Антонюк,2018,Золотолинська ЗОШ І-ІІІ ступенів,вчитель,https://declarations.com.ua/declaration/nacp_c08b364d-9a49-440e-8f9a-fbdb90fd143d
Антонюк Віталій Миколайович,Дар'я,Георгіївна,Антонюк,2019,Головне управління Пенсійного фонду України в Одеській області,головний спеціаліст відділу супроводження інформаціних систем та електронних реєстрів №1,https://declarations.com.ua/declaration/nacp_36d124b7-e80f-4eb9-97d5-4612fa573fa6
Антонюк Віталій Миколайович,Вячеслав,Миколайович,Антонюк,2019,"ДП Сторожинецький лісгосп, Банилівське лісництво",майстер по лісозаготівельних роботах,https://declarations.com.ua/declaration/nacp_191d82a8-4745-439e-abc2-be3af4a33f59
Тимчак Людмила Іванівна,Людмила,Іванівна,Тимчак,2018,Волинська митниця,головний державний інспектор,https://declarations.com.ua/declaration/nacp_5c4b05d3-1e7a-4f0d-b377-95ed49d49c60
Тимчак Людмила Іванівна,Людмила,Іванівна,Тимчак,2019,Волинська митниця ДФС,головний державний інспектор,https://declarations.com.ua/declaration/nacp_23b5628f-d762-4158-a0ce-1ceb9a66883a
Супрунюк Віталій Миколайович,Тетяна,Станіславівна,Савлук,2018,Ковельське об'єднане управління Пенсійного фонду України,"Головний спеціаліст відділу з питань призначення, перерахунку та виплати пенсій",https://declarations.com.ua/declaration/nacp_b236ef1a-e647-4079-a690-ca628ee58432
Супрунюк Віталій Миколайович,Марина,Віталіївна,Юзепенко,2019,СУ ГУНП в Дніпропетровській області,Слідчий,https://declarations.com.ua/declaration/nacp_6ce4137d-dc48-487d-878d-0a4d72f0e15e
Кухарський Андрій Анатолійович,Олена,Володимирівна,Кухарська,2019,Управління патрульної поліції у Волинській області Департаменту патрульної поліції,Провідний спеціаліст сектору правового забезпечення,https://declarations.com.ua/declaration/nacp_8eb681d3-0863-4a9c-bbdb-8bc890110683
Кухарський Андрій Анатолійович,Олена,Володимирівна,Кухарська,2018,Управління патрульної поліції у Волинській області Департаменту патрульної поліції,Провідний спеціаліст сектору правового забезпечення,https://declarations.com.ua/declaration/nacp_73b8d491-2192-46fa-bc1f-de4c47bc4a00
Кухарський Андрій Анатолійович,Олена,Володимирівна,Кухарська,2018,Управління патрульної поліції у Волинській області Департаменту патрульної поліції,Провідний спеціаліст сектору правового забезпечення,https://declarations.com.ua/declaration/nacp_cb353c9b-1f79-40b6-acdf-eb358d52982b
Кухарський Андрій Анатолійович,Олена,Володимирівна,Кухарська,2018,Управління патрульної поліції у Волинській області Департаменту патрульної поліції,Провідний спеціаліст сектору правового забезпечення,https://declarations.com.ua/declaration/nacp_2761d421-3a36-4a34-8d28-918046869921
Сливка Володимир Ігорович,Володимир,Петрович,Власенко,2018,Національний центр управління та випробувань космічних засобів,заступник начальника центру космічних досліджень та зв'язку,https://declarations.com.ua/declaration/nacp_0abedc84-5367-40f0-bea1-7bececfa0b5a
Сливка Володимир Ігорович,Володимир,Петрович,Власенко,2019,Національний центр управління та випробувань космічних засобів,заступник начальника центру космічних досліджень та зв'язку,https://declarations.com.ua/declaration/nacp_81ea1141-cfb4-4b77-bf7a-bafa1b3ebbd9
Жовтоніг Олександр Миколайович,Олександр,Миколайович,Жовтоніг,2018,Військова прокуратура Луцького гарнізону Західного регіону України,Слідчий,https://declarations.com.ua/declaration/nacp_67368b93-1877-4c1c-9f14-0b71ceaa08e4
Жовтоніг Олександр Миколайович,Тетяна,Іванівна,Жовтоніг,2019,Управління стратегічних розслідувань у Волинській області Департаменту стратегічних розслідувань Національної поліції України,старший інспектор з особливих доручень режимно-секретного відділу ,https://declarations.com.ua/declaration/nacp_3c6d6bbe-5b71-447d-9e75-96a054b47cd2
Жовтоніг Олександр Миколайович,Олександр,Миколайович,Жовтоніг,2019,Військова прокуратура Луцького гарнізону Західного регіону України,Прокурор,https://declarations.com.ua/declaration/nacp_d54ebf4b-fe09-44a6-b6cc-4d2f8a23be88
Жовтоніг Олександр Миколайович,Тетяна,Іванівна,Жовтоніг,2019,Управління стратегічних розслідувань у Волинській області Департаменту стратегічних розслідувань Національної поліції України,старший інспектор з особливих доручень режимно-секретного відділу ,https://declarations.com.ua/declaration/nacp_c1fa6595-218a-49a1-8ee2-e135c766ba9c
Жовтоніг Олександр Миколайович,Тетяна,Іванівна,Жовтоніг,2018,Управління захисту економіки у Волинській області Департаменту захисту економіки Національної поліції України,старший інспектор режимно-секретного сектору ,https://declarations.com.ua/declaration/nacp_2f4d2bcd-954c-45fd-b37e-f4b6cb682d23
Миронюк Сергій Миколайович,Сергій,Миколайович,Миронюк,2019,Волинський обласний військовий комісаріат,Заступник начальника мобілізаційного відділу,https://declarations.com.ua/declaration/nacp_f084dae6-2619-417b-87f0-e971e6772ed6
Миронюк Сергій Миколайович,Сергій,Миколайович,Миронюк,2018,Волинський обласний військовий комісаріат,заступник начальника мобілізаційного відділу,https://declarations.com.ua/declaration/nacp_84798e48-ac91-4ba9-9fb6-88cf4d031bf7
Миронюк Сергій Миколайович,Іванна,Миколаївна,Миронюк,2018,Млинівський районний відділ державної реєстрації актів цивільного стану Головного територіального управління юстиції у Рівненській області,провідний спеціаліст,https://declarations.com.ua/declaration/nacp_ecef9978-94c3-478c-abb2-a680c9fbb729
Миронюк Сергій Миколайович,Іванна,Миколаївна,Миронюк,2019,Головне територіальне управління юстиції у Рівненській області,провідний спеціаліст Млинівського районного відділу державної реєстрації актів цивільного стану Головного територіального управління юстиції у Рівненській області,https://declarations.com.ua/declaration/nacp_e860deb0-b95d-4e0d-830b-51e9e5aed6bc
Миронюк Сергій Миколайович,Іванна,Миколаївна,Миронюк,2019,Головне територіальне управління юстиції у Рівненській області,провідний спеціаліст Млинівського районного відділу державної реєстрації актів цивільного стану Головного територіального управління юстиції у Рівненській області,https://declarations.com.ua/declaration/nacp_409f4c01-e0a4-4e0c-b676-c4cf7c86452d
Миронюк Сергій Миколайович,Маргарита,Василівна,Миронюк,2020,Валявський загальноосвітній навчальний заклад1-2 ступенів,педагог-організатор,https://declarations.com.ua/declaration/nacp_54747cfa-14d0-4dd6-a5ae-b0291d31e4f4
Миронюк Сергій Миколайович,Маргарита,Василівна,Миронюк,2018,Валявський заклад загальної середньої освіти 1-2 ступенів,педагог-організатор,https://declarations.com.ua/declaration/nacp_9da492b6-87a2-4557-bc77-56b813ce94d3
Миронюк Сергій Миколайович,Маргарита,Василівна,Миронюк,2019,Валявський заклад загальної середньої освіти 1-2 ступенів,педагог-організатор,https://declarations.com.ua/declaration/nacp_3f2c8afd-ba6d-4d14-ac46-001ba0bf9419
Миронюк Сергій Миколайович,Маргарита,Василівна,Миронюк,2019,Валявський заклад загальної середньої освіти 1-2 ступенів,педагог-організатор,https://declarations.com.ua/declaration/nacp_70b0e4ae-0853-4d4c-8aed-1cb7cfb19773
Миронюк Сергій Миколайович,Сергій,Іванович,Степанюк,2019,Селянесько (Фермерське) Господарство ШАНС,Голова,https://declarations.com.ua/declaration/nacp_d509ad97-4c8d-4173-89ee-057a183d4104
Миронюк Сергій Миколайович,Сергій,Іванович,Степанюк,2018,Селянесько (Фермерське) Господарство ШАНС,Голова,https://declarations.com.ua/declaration/nacp_eb9a3253-3a5a-4f9c-836e-6ef92765d968
Миронюк Сергій Миколайович,Сергій,Іванович,Степанюк,2020,Селянесько (Фермерське) Господарство ШАНС,Голова,https://declarations.com.ua/declaration/nacp_6f56d26d-6393-4763-8ca6-9e6f9c6d4e6c
